competitor,source_id,name,address,suburb,region,venue_type,latitude,longitude,website,source_url,scraped_at,phone,email
Villbrygg,,Vinmonopolet - Risør,"Havnegata 2, 4950 Risør, Norway",Risør,Norway,Shops,58.72104,9.233803,https://vinmonopolet.no,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Vinmonopolet - Fjerdingby,"Tangerudvegen 1D, 2008 Fjerdingby, Norway",Rælingen,Norway,Shops,59.923879,11.064746,https://vinmonopolet.no,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Vinmonopolet - Røros,"Peder Hiortgata 7, 7374 Røros, Norway",Røros,Norway,Shops,62.575634,11.38116,https://vinmonopolet.no,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Vinmonopolet - Sjøvegan,"Strandveien 7, 9350 Sjøvegan, Norway",Salangen,Norway,Shops,68.875274,17.834444,https://vinmonopolet.no,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Fat og Fe,"Raveien 500, 3239 Sandefjord, Norway",Sandefjord,Norway,Shops,59.1939177,10.2279651,https://www.fatogfe.no/,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Meny Haslesenteret,"Nedre Gokstadvei 27, 3228 Sandefjord, Norway",Sandefjord,Norway,Shops,59.13914,10.242631,https://meny.no/finn-butikk/,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Meny Indre Havn,"Kilgata 25, 3217 Sandefjord, Norway",Sandefjord,Norway,Shops,59.1278411,10.241363,https://meny.no/finn-butikk/,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Vinmonopolet - Sandefjord,"Jernbanealleen 13, 3210 Sandefjord, Norway",Sandefjord,Norway,Shops,59.1293585,10.2252725,https://vinmonopolet.no,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Vinmonopolet - Stokke,"Frederik Stangs Gate 1, 3160 Stokke, Norway",Sandefjord,Norway,Shops,59.221446,10.302456,https://vinmonopolet.no,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Helgø Meny Kvadrat,"Gamle Stokkavei 1, 4313 Sandnes, Norway",Sandnes,Norway,Shops,58.8762653,5.7217727,https://meny.no/finn-butikk/,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Helgø Meny Sandved,"Asheimveien 2, 4318 Sandnes, Norway",Sandnes,Norway,Shops,58.846103,5.716475,https://meny.no/finn-butikk/,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Vinmonopolet - Kvadrat Sandnes,"Gamle Stokkavei 1, 4313 Sandnes, Norway",Sandnes,Norway,Shops,58.8762653,5.7217727,https://vinmonopolet.no,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Løkkevika Handel,"Løkkevikveien 351, 1747 Skjeberg, Norway",Sarpsborg,Norway,Shops,59.153366,11.193705,https://www.facebook.com/lokkevikahandel/,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Vinmonopolet - Sarpsborg,"Roald Amundsens gate 36, 1723 Sarpsborg, Norway",Sarpsborg,Norway,Shops,59.2833257,11.1075069,https://vinmonopolet.no,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Vinmonopolet - Sarpsborg Borg,"Klokkergårdveien 31, 1711 Sarpsborg, Norway",Sarpsborg,Norway,Shops,59.274033,11.08291,https://vinmonopolet.no,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Vinmonopolet - Sauda,"Torggata 1, 4200 Sauda, Norway",Sauda,Norway,Shops,59.6500687,6.3550409,https://vinmonopolet.no,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Vinmonopolet - Otta,"Johan Nygårds gate 12, 2670 Otta, Norway",Sel,Norway,Shops,61.7714322,9.5402288,https://vinmonopolet.no,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Vinmonopolet - Finnsnes,"Meierigata 2, 9300 Finnsnes, Norway",Senja,Norway,Shops,69.228005,17.977426,https://vinmonopolet.no,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Meny Myren,"Sliperivegen 11, 3718 Skien, Norway",Skien,Norway,Shops,59.2007368,9.588843,https://meny.no/finn-butikk/,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Meny Saga,"Telemarksveien 14, 3734 Skien, Norway",Skien,Norway,Shops,59.1862,9.61113,https://meny.no/finn-butikk/,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Vinmonopolet - Gråtenmoen,"Telemarksvegen 14, 3734 Skien, Norway",Skien,Norway,Shops,59.1858576,9.6138584,https://vinmonopolet.no,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Vinmonopolet - Skien,"Liegata 10, 3717 Skien, Norway",Skien,Norway,Shops,59.2104069,9.6049814,https://vinmonopolet.no,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Vinmonopolet - Sogndal,"Hovevegen 8, 6856 Sogndal, Norway",Sogndal,Norway,Shops,61.2320124,7.1026208,https://vinmonopolet.no,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Clarion Hotel Air,"Utsolaarmen 16, 4055 Sola, Norway",Sola,Norway,Restaurants & bars,58.8881633,5.6209305,https://www.strawberryhotels.com/hotels/norway/sola/clarion-hotel-air/,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Vinmonopolet - Sola,"Solakrossvegen 2, 4050 Sola, Norway",Sola,Norway,Shops,58.8824269,5.6525037,https://vinmonopolet.no,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Lille Kvitnes Kafe,"Torggata 15, 8400 Sortland, Norway",Sortland,Norway,Restaurants & bars,68.694604,15.416738,https://www.kvitnes.com/lille-kvitnes-kafe,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Vinmonopolet - Sortland,"Strandgata 24, 8400 Sortland, Norway",Sortland,Norway,Shops,68.6943635,15.4161171,https://vinmonopolet.no,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Vinmonopolet - Nordfjordeid,"Moengården Vest, Sjøgata 21, 6770 Nordfjordeid, Norway",Stad,Norway,Shops,61.908613,5.985357,https://vinmonopolet.no,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Vinmonopolet - Stange,"Heggedalsvegen 15, 2335 Stange, Norway",Stange,Norway,Shops,60.716986,11.191966,https://vinmonopolet.no,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Bellies,"Støperigata 6, 4014 Stavanger, Norway",Stavanger,Norway,Restaurants & bars,58.971295,5.751976,http://bellies.no/,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Matsalen,"Lagerveien 2, 4033 Stavanger, Norway",Stavanger,Norway,Restaurants & bars,58.8957702,5.7018563,https://matsalen.no/,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Restaurant K2,"Pedersgata 69, 4013 Stavanger, Norway",Stavanger,Norway,Restaurants & bars,58.969679,5.746112,https://www.restaurantk2.no/,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Helgø Meny Herbarium,"Lars Hertervigs gate 6, 4005 Stavanger, Norway",Stavanger,Norway,Shops,58.9698659,5.7283009,https://meny.no/finn-butikk/,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Helgø Meny Mariero,"Breidablikkveien 3, 4017 Stavanger, Norway",Stavanger,Norway,Shops,58.9348612,5.7404668,https://meny.no/finn-butikk/,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Ullandhaug Gårdsbutikk,"Ullandhaugveien 150, 4021 Stavanger, Norway",Stavanger,Norway,Shops,58.9421669,5.7003541,https://www.ullandhauggardsbutikk.no/,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Vinmonopolet - Hinna,"Jåttåvågveien 7, 4020 Stavanger, Norway",Stavanger,Norway,Shops,58.914907,5.729386,https://vinmonopolet.no,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Vinmonopolet - Madla,"Madlakrossen 9, 4042 Hafrsfjord, Norway",Stavanger,Norway,Shops,58.9522366,5.6795349,https://vinmonopolet.no,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Vinmonopolet - Stavanger Herbarium,"Lars Hertervigs gate 6, 4005 Stavanger, Norway",Stavanger,Norway,Shops,58.9698659,5.7283009,https://vinmonopolet.no,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Vinmonopolet - Stavanger Hillevåg,"Gartnerveien 15, 4016 Stavanger, Norway",Stavanger,Norway,Shops,58.9481535,5.7408119,https://vinmonopolet.no,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Vinmonopolet - Stavanger Tasta,"Tastatunet 1, 4027 Stavanger, Norway",Stavanger,Norway,Shops,58.9840002,5.6911066,https://vinmonopolet.no,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Vinmonopolet - Stavanger Verksgata,"Verksgata 1A, 4013 Stavanger, Norway",Stavanger,Norway,Shops,58.9715297,5.7368801,https://vinmonopolet.no,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Vinmonopolet - Steinkjer,"Sjøfartsgata 6, 7714 Steinkjer, Norway",Steinkjer,Norway,Shops,64.010284,11.4925386,https://vinmonopolet.no,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Gjøken Bar,"Kjøpmannsgata 38, 7500 Stjørdal, Norway",Stjørdal,Norway,Restaurants & bars,63.4679196,10.928119,https://gjoken.bar/,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Vinmonopolet - Stjørdal,"Torgkvartalet, Stokmovegen 2, 7500 Stjørdal, Norway",Stjørdal,Norway,Shops,63.4687715,10.924266,https://vinmonopolet.no,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Vinmonopolet - Stord,"Hamnegata 11, 5411 Stord, Norway",Stord,Norway,Shops,59.7785062,5.4993071,https://vinmonopolet.no,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Vinmonopolet - Jørpeland,"Rådhusgaten 14a, 4100 Jørpeland, Norway",Strand,Norway,Shops,59.0239063,6.0430192,https://vinmonopolet.no,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Vinmonopolet - Stryn,"Tonningsgata 4, 6783 Stryn, Norway",Stryn,Norway,Shops,61.9033608,6.7190612,https://vinmonopolet.no,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Vinmonopolet - Sunndal,"Sunndalsvegen 17, 6600 Sunndalsøra, Norway",Sunndal,Norway,Shops,62.672669,8.567833,https://vinmonopolet.no,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Erketunet Gardsbakeri,"Storehagen 9, 6800 Førde, Norway",Sunnfjord,Norway,Shops,61.4521195,5.8506082,https://www.facebook.com/Erketunet-Gardsbakeri-1663203503918289,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Vinmonopolet - Førde,"Handelshuset, Naustdalsvegen 4, 6800 Førde, Norway",Sunnfjord,Norway,Shops,61.4525464,5.8505311,https://vinmonopolet.no,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Vinmonopolet - Surnadal,"Skeivegen 3, 6650 Surnadal, Norway",Surnadal,Norway,Shops,62.974069,8.727212,https://vinmonopolet.no,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Vinmonopolet - Sykkylven,"Pilgata 1, 6230 Sykkylven, Norway",Sykkylven,Norway,Shops,62.3918798,6.5804212,https://vinmonopolet.no,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Vinmonopolet - Hov,"Hovlandsvegen 1, 2860 Hov, Norway",Søndre Land,Norway,Shops,60.6957227,10.3534924,https://vinmonopolet.no,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Vinmonopolet - Bagn,"Storebruvegen 3-5, 2930 Bagn, Norway",Sør-Aurdal,Norway,Shops,60.822754,9.553248,https://vinmonopolet.no,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Vinmonopolet - Skarnes,"Bruvegen 19, 2100 Skarnes, Norway",Sør-Odal,Norway,Shops,60.2548952,11.6800168,https://vinmonopolet.no,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Vinmonopolet - Kirkenes,"Storgata 2, 9900 Kirkenes, Norway",Sør-Varanger,Norway,Shops,69.72801,30.037606,https://vinmonopolet.no,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Vinmonopolet - Bryne,"M44 Kjøpesenter, Jupitervegen 2, 4340 Bryne, Norway",Time,Norway,Shops,58.7356,5.63998,https://vinmonopolet.no,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Vinmonopolet - Rjukan,"Storgata 17, 3660 Rjukan, Norway",Tinn,Norway,Shops,59.8792929,8.5914653,https://vinmonopolet.no,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Vinmonopolet - Evenskjer,"Prix Senteret, Fv115, 9440 Evenskjer, Norway",Tjeldsund,Norway,Shops,,,https://vinmonopolet.no,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Smørtorget,"Fredrik Langes gate 9, 9008 Tromsø, Norway",Tromsø,Norway,Cafés & bakeries,69.6495435,18.9599898,https://www.facebook.com/Smortorget,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Fiskekompaniet Tromsø,"Killengreens gate, 9008 Tromsø, Norway",Tromsø,Norway,Restaurants & bars,69.6498285,18.959691,https://fiskekompani.no/,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Mathallen Tromsø,"Grønnegata 60, 9008 Tromsø, Norway",Tromsø,Norway,Restaurants & bars,69.648955,18.953365,https://www.mathallentromso.no/,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Eide Handel,"Fjordvegen 16, 9107 Eidkjosen, Norway",Tromsø,Norway,Shops,69.679204,18.746074,https://eidehandel.no/,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Tøllefsenhjørnet,"Storgata 49, 9008 Tromsø, Norway",Tromsø,Norway,Shops,69.647677,18.953938,http://tollefsenhjornet.no/,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Vinmonopolet - Tromsdalen,"Solstrandvegen 47, 9020 Tromsdalen, Norway",Tromsø,Norway,Shops,69.6399623,18.9708619,https://vinmonopolet.no,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Vinmonopolet - Tromsø Langnes,"Jekta Kjøpesenter, Heilovegen, 9014 Tromsø, Norway",Tromsø,Norway,Shops,69.674918,18.925281,https://vinmonopolet.no,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Vinmonopolet - Tromsø Sentrum,"Nerstranda 9, 9008 Tromsø, Norway",Tromsø,Norway,Shops,69.646207,18.95449,https://vinmonopolet.no,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Credo,"Ladeveien 9, 7066 Trondheim, Norway",Trondheim,Norway,Restaurants & bars,63.4422278,10.4363671,https://restaurantcredo.no/,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Meny Solsiden,"Beddingen 12, 7042 Trondheim, Norway",Trondheim,Norway,Shops,63.4351996,10.4109899,https://meny.no/finn-butikk/,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Vinmonopolet - Tiller City Syd,"Østre Rosten 28-30, 7075 Tiller, Norway",Trondheim,Norway,Shops,63.3619123,10.3789422,https://vinmonopolet.no,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Vinmonopolet - Trondheim Byåsen,"Gamle Oslovei 1, 7020 Trondheim, Norway",Trondheim,Norway,Shops,63.4173964,10.3539651,https://vinmonopolet.no,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Vinmonopolet - Trondheim Heimdal,"Ringvålvegen 3-7, 7080 Heimdal, Norway",Trondheim,Norway,Shops,63.3515349,10.354883,https://vinmonopolet.no,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Vinmonopolet - Trondheim Lade,"Haakon VII's gt 9, City Lade, 7041 Trondheim, Norway",Trondheim,Norway,Shops,,,https://vinmonopolet.no,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Vinmonopolet - Trondheim Ne,"Beddingen 11, Bassengtomta, 7014 Trondheim, Norway",Trondheim,Norway,Shops,,,https://vinmonopolet.no,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Vinmonopolet - Trondheim Olav Tryggvason,"Olav Tryggvasons gt. 28, 7011 Trondheim, Norway",Trondheim,Norway,Shops,63.433354,10.396248,https://vinmonopolet.no,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Vinmonopolet - Trondheim Sirkus Shopping,"Falkenborgvegen 5, 7044 Trondheim, Norway",Trondheim,Norway,Shops,63.4364017,10.4561589,https://vinmonopolet.no,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Vinmonopolet - Trondheim Torg,"Kongens gate 9, 7013 Trondheim, Norway",Trondheim,Norway,Shops,63.430362,10.393718,https://vinmonopolet.no,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Vinmonopolet - Trondheim Valentinlyst,"Anders Estenstads veg 16, 7046 Trondheim, Norway",Trondheim,Norway,Shops,63.4249856,10.442589,https://vinmonopolet.no,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Vinmonopolet - Trysil,"Storvegen 2, 2420 Trysil, Norway",Trysil,Norway,Shops,61.3169693,12.2610695,https://vinmonopolet.no,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Vinmonopolet - Tvedestrand,"Hovedgata 44, 4900 Tvedestrand, Norway",Tvedestrand,Norway,Shops,58.6240384,8.9277853,https://vinmonopolet.no,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Vinmonopolet - Tynset,"Brugata 20, 2500 Tynset, Norway",Tynset,Norway,Shops,62.278747,10.7731726,https://vinmonopolet.no,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Meny Aksdal,"Rådhusvegen 45, 5570 Aksdal, Norway",Tysvær,Norway,Shops,59.4220168,5.4444624,https://meny.no/finn-butikk/,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Vinmonopolet - Aksdal,"Rådhusvegen 45, 5570 Aksdal, Norway",Tysvær,Norway,Shops,59.4220168,5.4444624,https://vinmonopolet.no,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Meny Jarlsberg,"Travveien 1, 3170 Sem, Norway",Tønsberg,Norway,Shops,59.280293,10.364955,https://meny.no/finn-butikk/,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Vinmonopolet - Re,"Kåpeveien 7, 3174 Revetal, Norway",Tønsberg,Norway,Shops,59.3717417,10.2643065,https://vinmonopolet.no,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Vinmonopolet - Tønsberg,"Stoltenbergs gate 1, 3110 Tønsberg, Norway",Tønsberg,Norway,Shops,59.269239,10.410306,https://vinmonopolet.no,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Vinmonopolet - Jessheim,"Ringvegen 4, 2050 Jessheim, Norway",Ullensaker,Norway,Shops,60.1424038,11.1753203,https://vinmonopolet.no,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Vinmonopolet - Kløfta,"Trondheimsveien 86, 2040 Kløfta, Norway",Ullensaker,Norway,Shops,60.076127,11.136117,https://vinmonopolet.no,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Vinmonopolet - Odda,"Eitrheimsvegen 32, 5750 Odda, Norway",Ullensvang,Norway,Shops,60.0702789,6.5422077,https://vinmonopolet.no,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Vinmonopolet - Ulsteinvik,"Blåhuset, Vikemyra 1, 6065 Ulsteinvik, Norway",Ulstein,Norway,Shops,62.342812,5.8485058,https://vinmonopolet.no,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Vinmonopolet - Vadsø,"Strandgata 8, 9800 Vadsø, Norway",Vadsø,Norway,Shops,70.072021,29.74925,https://vinmonopolet.no,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Vinmonopolet - Mosjøen,"Smågan 2, 8657 Mosjøen, Norway",Vefsn,Norway,Shops,65.839766,13.190365,https://vinmonopolet.no,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Vinmonopolet - Vennesla,"Venneslamoen 23, 4700 Vennesla, Norway",Vennesla,Norway,Shops,58.270908,7.970417,https://vinmonopolet.no,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Vinmonopolet - Verdal,"Amfiseneret, Jernbanegata 11, 7650 Verdal, Norway",Verdal,Norway,Shops,63.791852,11.48525,https://vinmonopolet.no,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Vinmonopolet - Son,"Båtbyggerveien 21, 1555 Son, Norway",Vestby,Norway,Shops,59.525899,10.688762,https://vinmonopolet.no,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Vinmonopolet - Vestby,"Senterveien 8, 1540 Vestby, Norway",Vestby,Norway,Shops,59.603986,10.743185,https://vinmonopolet.no,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Vinmonopolet - Raufoss,"Storgata 49, 2830 Raufoss, Norway",Vestre Toten,Norway,Shops,60.7289379,10.6143432,https://vinmonopolet.no,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Hattvika Lodge,"Hattvikveien 14, 8373 Ballstad, Norway",Vestvågøy,Norway,Hotel,68.071493,13.546727,http://www.hattvikalodge.no/,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Vinmonopolet - Leknes,"Lofotsenteret, Storgata 8, 8370 Leknes, Norway",Vestvågøy,Norway,Shops,68.1484826,13.6163465,https://vinmonopolet.no,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Vinmonopolet - Ølen,"Sandeidvegen 3, 5580 Ølen, Norway",Vindafjord,Norway,Shops,59.603801,5.807342,https://vinmonopolet.no,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Lega,"Linutvegen 2, 3864 Rauland, Norway",Vinje,Norway,Shops,59.6957046,8.0708372,http://www.lega.no/,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Vinmonopolet - Vinje,"Vinjevegen 176, 3890 Vinje, Norway",Vinje,Norway,Shops,59.568151,7.990471,https://vinmonopolet.no,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Vinmonopolet - Volda,"Industrigata 12, 6100 Volda, Norway",Volda,Norway,Shops,62.144366,6.0722893,https://vinmonopolet.no,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Vinmonopolet - Voss,"Sverresplassen 6, 5700 Vossevangen, Norway",Voss,Norway,Shops,60.629109,6.4241649,https://vinmonopolet.no,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Trevarefabrikken,"Dreyers gate 72, 8312 Henningsvær, Norway",Vågan,Norway,Restaurants & bars,68.15302,14.199922,http://trevarefabrikken.no/,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Vinmonopolet - Svolvær,"Lofotgata 33, 8300 Svolvær, Norway",Vågan,Norway,Shops,68.2332933,14.5590583,https://vinmonopolet.no,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Vinmonopolet - Åfjord,"Nedre Årnes 2, 7170 Åfjord, Norway",Åfjord,Norway,Shops,63.959756,10.22529,https://vinmonopolet.no,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Vinmonopolet - Ål,"Myren 23, 3570 Ål, Norway",Ål,Norway,Shops,60.630602,8.563182,https://vinmonopolet.no,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Apotekergata No. 5,"Apotekergata, 6004 Ålesund, Norway",Ålesund,Norway,Restaurants & bars,62.4711019,6.1511574,https://www.apotekergata5.no/,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Hotel Brosundet,"Apotekergata 1, 6004 Ålesund, Norway",Ålesund,Norway,Restaurants & bars,62.472535,6.15228,https://www.brosundet.no/en,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Vinmonopolet - Digerneset,"Digerneset Næringspark, 6260 Skodje, Norway",Ålesund,Norway,Shops,62.4937684,6.6085328,https://vinmonopolet.no,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
Villbrygg,,Vinmonopolet - Moa Ålesund,"Stormoa, Langelandsvegen 35, 6010 Ålesund, Norway",Ålesund,Norway,Shops,62.465537,6.353067,https://vinmonopolet.no,https://villbrygg.com/en/shops,2026-08-31T20:58:04.254973+00:00,,
